Date,UV_Index,Temperature_C,Humidity_%,Rainfall_mm,WindSpeed_m/s,AQI,day_of_year_sin,day_of_year_cos,month_sin,month_cos,Temperature_C_lag1,Temperature_C_lag2,Temperature_C_roll7_mean,Temperature_C_roll7_std,Temperature_C_ewm7,Humidity_%_lag1,Humidity_%_lag2,Humidity_%_roll7_mean,Humidity_%_roll7_std,Humidity_%_ewm7,Rainfall_mm_lag1,Rainfall_mm_lag2,Rainfall_mm_roll7_mean,Rainfall_mm_roll7_std,Rainfall_mm_ewm7,WindSpeed_m/s_lag1,WindSpeed_m/s_lag2,WindSpeed_m/s_roll7_mean,WindSpeed_m/s_roll7_std,WindSpeed_m/s_ewm7,AQI_lag1,AQI_lag2,AQI_roll7_mean,AQI_roll7_std,AQI_ewm7
2023-03-27,1.66,21.617111480369026,54.488484693426905,0.0,7.533345561632916,123.28851278085283,0.9955457941960382,0.09427922177542453,1.0,6.123233995736766e-17,22.448333158227978,21.70823532468318,21.568114948857897,0.9341871774137245,21.93408709428988,54.30608055900662,69.70551547722229,63.25029139541907,9.822842317032661,60.00898017700195,0.0,1.3378996463771975,3.2066232163541857,5.201751998269218,2.75457526948388,7.2169742988467585,6.208923109727569,5.872174292375285,1.3326271168802473,6.288552784413878,144.08533342838544,150.80657771121716,149.29700050530218,12.869565432568612,146.50437431062784
2023-03-28,1.79,22.931854400082056,50.75402900650224,0.0,6.463521202575211,135.19049049467918,0.9970175264485267,0.07717546212664653,1.0,6.123233995736766e-17,21.617111480369026,22.448333158227978,22.03504403490854,0.568878064594274,22.183528920737924,54.488484693426905,54.30608055900662,58.915665420722256,6.8929807965490415,57.695242384377025,0.0,0.0,2.026614135655004,4.784481270919342,2.06593145211291,7.533345561632916,7.2169742988467585,6.167005180666888,1.1710692217442473,6.332294888954212,123.28851278085283,144.08533342838544,146.7356731728819,13.736881440728466,143.67590335664067
2023-03-29,1.45,24.95956716301968,45.94464500925498,0.10159656910030748,4.279430389481374,153.5732984100072,0.998195433059714,0.0600489585149486,1.0,6.123233995736766e-17,22.931854400082056,21.617111480369026,22.561039546623086,1.1535558415243892,22.877538481308363,50.75402900650224,54.488484693426905,56.13833553157689,7.718666870801617,54.75759304059651,0.0,0.0,2.03898356739035,4.77852206587355,1.5748477313597595,6.463521202575211,7.533345561632916,6.217970917923291,1.0595703062814261,5.819078764086002,135.19049049467918,123.28851278085283,145.89443731496297,12.987511551491304,146.1502521199823
2023-03-30,1.44,24.441974686998062,58.983102689298505,9.093208479949903,5.992461755639289,166.83236390422994,0.9990791668951153,0.042904758199554374,1.0,6.123233995736766e-17,24.95956716301968,22.931854400082056,22.860358623542083,1.3446806502737831,23.26864753273079,45.94464500925498,50.75402900650224,56.59651546129384,7.788439158095406,55.81397045277201,0.10159656910030748,0.0,3.335849315912751,5.3369590764494585,3.4544379185072955,4.279430389481374,6.463521202575211,6.224841826402014,1.057654585930702,5.862424511974324,153.5732984100072,135.19049049467918,146.58886610646024,14.074837886625602,151.32078006604422
2023-03-31,1.45,20.42544074911918,78.469943507771,8.885856139247341,3.9932361201392017,142.80070850374796,0.999668467514313,0.025747913654988658,1.0,6.123233995736766e-17,24.441974686998062,24.95956716301968,22.647502423214167,1.6107857694490069,22.557845836827884,58.983102689298505,45.94464500925498,58.9502572774975,11.361445833892088,61.47796371652176,9.093208479949903,0.10159656910030748,2.774080119239247,4.273494541124991,4.812292473692307,5.992461755639289,4.279430389481374,5.955413205434617,1.3579566653605277,5.395127414015543,166.83236390422994,153.5732984100072,145.22532646187423,13.885262882603584,149.19076217547016
2023-04-01,1.72,21.866881760515515,71.32762907617807,2.567212641439937,3.698975155275842,142.98939765915839,0.9999631612477099,0.008583481082087055,0.8660254037844387,-0.4999999999999998,20.42544074911918,24.441974686998062,22.670166199761642,1.5964197014796426,22.38510481774979,78.469943507771,58.983102689298505,59.18198779163405,11.63072489214477,63.94038005643584,8.885856139247341,9.093208479949903,2.949696261391066,4.229673473512295,4.251022515629215,3.9932361201392017,5.992461755639289,5.596849211941513,1.5912021802505236,4.971089349330618,142.80070850374796,166.83236390422994,144.10858645443727,13.67432147193604,147.64042104639222
2023-04-02,1.6,22.41614448003991,61.402676619366424,0.0,5.4400101397349925,174.40255157492206,0.9999631612477099,-0.008583481082086933,0.8660254037844387,-0.4999999999999998,21.866881760515515,20.42544074911918,22.665567817163346,1.5972113353983963,22.39286473332232,71.32762907617807,78.469943507771,60.1957872288283,11.442647068000898,63.30595419716848,2.567212641439937,8.885856139247341,2.949696261391066,4.229673473512295,3.188266886721911,3.698975155275842,3.9932361201392017,5.34299718921126,1.4224540720087286,5.088319546931711,142.98939765915839,142.80070850374796,148.43961761822825,17.834149693462283,154.33095367852468
2023-04-03,1.9,24.40207014150766,56.19994993190407,2.28290101922502,5.195303787628441,160.71604199354297,0.9996684675143132,-0.025747913654988314,0.8660254037844387,-0.4999999999999998,22.41614448003991,21.866881760515515,23.063419054468863,1.6388351901407299,22.895166085368658,61.402676619366424,71.32762907617807,60.440282262896474,11.317979798077051,61.529453130852374,0.0,2.567212641439937,3.2758249784232123,4.0484609099261615,2.9619254198476885,5.4400101397349925,3.698975155275842,5.008991221496336,1.047498684554613,5.115065607105893,174.40255157492206,142.98939765915839,153.78640750575536,14.296600749394631,155.92722575727925
2023-04-04,1.89,23.502907362421947,58.59412052855108,0.004911733328272468,6.750979133159619,131.01632671402123,0.9990791668951153,-0.04290475819955447,0.8660254037844387,-0.4999999999999998,24.40207014150766,22.41614448003991,23.14499804908885,1.6453945560595697,23.04710140463198,56.19994993190407,61.402676619366424,61.56029533747488,10.562384565443006,60.79561998027705,2.28290101922502,0.0,3.276526654612965,4.047798890681839,2.2226719982178347,5.195303787628441,5.4400101397349925,5.050056640151252,1.1173317026977294,5.524043988619324,160.71604199354297,174.40255157492206,153.19009839423282,15.25634357575793,149.69950099646474
2023-04-05,2.05,24.04208443978533,46.71416997255201,0.0,7.024305834993215,105.44927243831334,0.998195433059714,-0.06004895851494825,0.8660254037844387,-0.4999999999999998,23.502907362421947,24.40207014150766,23.0139290886268,1.5075249520891043,23.29584716342032,58.59412052855108,56.19994993190407,61.67022747508874,10.375115372077087,57.27525747834579,0.004911733328272468,2.28290101922502,3.2620128590272075,4.061240091299914,1.667003998663376,6.750979133159619,5.195303787628441,5.442181703795801,1.2726639651707903,5.899109450212796,131.01632671402123,160.71604199354297,146.31523754113368,23.610484091692616,138.63694385692688
2023-04-06,1.93,24.537298539685676,36.79917930050975,0.0,8.581249916588362,92.53189816086227,0.9970175264485267,-0.07717546212664618,0.8660254037844387,-0.4999999999999998,24.04208443978533,23.502907362421947,23.027546781867887,1.5229265165810957,23.60621000748666,46.71416997255201,58.59412052855108,58.501095562404636,14.064747491697839,52.156237933886786,0.0,0.004911733328272468,1.9629830761772216,3.26056138727066,1.250252998997532,7.024305834993215,6.750979133159619,5.812008583931381,1.7469773452870707,6.569644566806687,105.44927243831334,131.01632671402123,135.70088529208118,28.94757778954306,127.11068243291072
2023-04-07,1.34,24.751857198159275,35.021053610142495,0.0,8.849882169795587,88.62300877345542,0.9955457941960382,-0.0942792217754244,0.8660254037844387,-0.4999999999999998,24.537298539685676,24.04208443978533,23.6456062745879,1.1138625663062665,23.892621805154814,36.79917930050975,46.71416997255201,52.29411129131485,13.352737782038325,47.872441852950715,0.0,0.0,0.693575056284744,1.185672623743386,0.937689749248149,8.581249916588362,7.024305834993215,6.505815162453723,1.8647050141829529,7.139703967553912,92.53189816086227,105.44927243831334,127.96121390203939,33.6015251007429,117.4887640180469
2023-04-08,1.97,24.52301046437308,29.459900082113396,0.0,7.347083041254729,93.91234869005488,0.9937806700284985,-0.11135519690480862,0.8660254037844387,-0.4999999999999998,24.751857198159275,24.537298539685676,24.025053232281838,0.8207980018533819,24.05021896995938,35.021053610142495,36.79917930050975,46.31300714930561,12.770309266889496,43.269306410241384,0.0,0.0,0.32683039322189594,0.8625480128825455,0.7032673119361117,8.849882169795587,8.581249916588362,7.026973431879278,1.4018373636640762,7.191548735979115,88.62300877345542,92.53189816086227,120.95020690645318,35.03278063974794,111.5946601860489
2023-04-09,2.41,26.076359559628937,28.374803444876406,0.0,6.1222348406295435,102.15433836240304,0.9917226741361015,-0.12839835514655107,0.8660254037844387,-0.4999999999999998,24.52301046437308,24.751857198159275,24.54794110079456,0.7903210711886729,24.55675411737677,29.459900082113396,35.021053610142495,41.59473955294988,12.360767750441852,39.54568066890015,0.0,0.0,0.32683039322189594,0.8625480128825455,0.5274504839520837,7.347083041254729,8.849882169795587,7.124434103435642,1.2925747763907445,6.924220262141722,93.91234869005488,88.62300877345542,110.62903359037902,26.185936141185756,109.23457973013744
2023-04-10,2.0,26.811881262557584,28.8269744637602,0.0,6.615847691169952,101.81677782119188,0.9893724130196829,-0.14540367380368988,0.8660254037844387,-0.4999999999999998,26.076359559628937,24.52301046437308,24.89219983237312,1.1563010401558562,25.12053590367197,28.374803444876406,29.459900082113396,37.68431448607219,11.25014934727336,36.86600411761516,0.0,0.0,0.0007016761897501645,0.0018564606041574763,0.3955878629640628,6.1222348406295435,7.347083041254729,7.327368946798716,1.0225243130107675,6.847127119398779,102.15433836240304,93.91234869005488,102.21485299432887,14.068747307323314,107.38012925290104
